ecosystem,taxon_id,rep,sample_id,tube_shift,timepoint,Phylum,Class,Order,Family,Genus,Species,treatment,wvd,abund_16s,abund_16s_t0,growth,mortality,growth_corrected,mortality_corrected
GL,dca361eb48d96b2400a35d96a3e7a296,1,W1_GL_19,0,7,Rokubacteria,NC10,Rokubacteriales,unknown Rokubacteriales,unknown Rokubacteriales,unknown Rokubacteriales,control,3.07380678662667e-05,467.980089503473,496.744509615802,-0.00553705899910144,-0.00298438065001957,0.00796057355319115,-0.0164820132023122
GL,dca361eb48d96b2400a35d96a3e7a296,2,W1_GL_20,0,7,Rokubacteria,NC10,Rokubacteriales,unknown Rokubacteriales,unknown Rokubacteriales,unknown Rokubacteriales,control,8.86883536734694e-06,285.123580870247,461.251607107396,0.0148149065030158,-0.0835321888201341,0.0152800238295565,-0.0839973061466747
GL,dca361eb48d96b2400a35d96a3e7a296,3,W1_GL_24,0,7,Rokubacteria,NC10,Rokubacteriales,unknown Rokubacteriales,unknown Rokubacteriales,unknown Rokubacteriales,C,4.4986968018468e-05,14.3776042094093,565.62703906871,0.0219640319788059,-0.546573058659073,0.0419334229721097,-0.566542449652377
GL,dca361eb48d96b2400a35d96a3e7a296,3,W1_GL_30,0,7,Rokubacteria,NC10,Rokubacteriales,unknown Rokubacteriales,unknown Rokubacteriales,unknown Rokubacteriales,C_N,2.00385469871934e-05,257.650989622874,565.62703906871,-0.000737999831564282,-0.11159471498358,0.00895078491042522,-0.12128349972557
GL,dd19ac19a527101e048cbdca885605d1,3,W1_GL_21,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14,unknown 67-14,control,9.12277873876011e-06,67.0376532522107,927.628344072684,0.0103158891909836,-0.385655419318671,0.0107639608781932,-0.38610349100588
GL,dd19ac19a527101e048cbdca885605d1,3,W1_GL_24,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14,unknown 67-14,C,7.7674766620575e-05,171.517245707313,927.628344072684,-0.00949454779749876,-0.231640786724879,0.00624259927670517,-0.247377933799083
GL,dd19ac19a527101e048cbdca885605d1,3,W1_GL_30,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14,unknown 67-14,C_N,5.37360744798387e-05,344.68802689987,927.628344072684,-0.00794668558214524,-0.133480660587836,0.00121680972769521,-0.142644155897677
GL,dd762c69ccb8268417e29e349495211c,1,W1_GL_19,0,7,Acidobacteria,Subgroup 6,unknown Subgroup 6,unknown Subgroup 6,unknown Subgroup 6,unknown Subgroup 6,control,5.62732113940434e-05,296.405999607964,561.537271739601,0.00584166884237104,-0.0971199568485736,0.0205526569339733,-0.111830944940176
GL,dd762c69ccb8268417e29e349495211c,1,W1_GL_22,0,7,Acidobacteria,Subgroup 6,unknown Subgroup 6,unknown Subgroup 6,unknown Subgroup 6,unknown Subgroup 6,C,6.87491433214614e-05,49.1072740106556,561.537271739601,0.0319784625581606,-0.380074316867942,0.0320133691263397,-0.380109223436121
GL,de16c5305d39b88c8cd732cab52e270a,1,W1_GL_19,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,control,3.54209908851394e-05,873.612825797843,777.513145485602,0.00122641026035831,0.0154216947597242,0.0154010317113123,0.00124707330877026
GL,de16c5305d39b88c8cd732cab52e270a,1,W1_GL_22,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,C,3.59868797057327e-05,322.560476764065,777.513145485602,0.00739162570418324,-0.133078755387381,0.00742092485211822,-0.133108054535316
GL,de16c5305d39b88c8cd732cab52e270a,1,W1_GL_28,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,C_N,4.21251418262218e-05,188.746253318376,777.513145485602,-0.00234958552897057,-0.199892844945913,0.0184995338857529,-0.220741964360637
GL,de16c5305d39b88c8cd732cab52e270a,2,W1_GL_20,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,control,3.10106074086597e-05,692.72912517357,1145.17640385284,0.0142075620426819,-0.0860182647009822,0.0146703613532189,-0.0864810640115192
GL,de16c5305d39b88c8cd732cab52e270a,2,W1_GL_23,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,C,1.79952130657528e-05,265.52278038882,1145.17640385284,0.00911133758019232,-0.217913241834416,0.0205566709166375,-0.229358575170861
GL,de16c5305d39b88c8cd732cab52e270a,2,W1_GL_29,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,C_N,3.47906423013077e-05,226.801712945825,1145.17640385284,-0.00611188685189597,-0.225207805166056,0.00976295767355692,-0.241082649691509
GL,de16c5305d39b88c8cd732cab52e270a,3,W1_GL_21,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,control,4.54792308729355e-05,394.680569592381,610.877202194206,0.0138184374099831,-0.0762211813248499,0.014278903854987,-0.0766816477698537
GL,de16c5305d39b88c8cd732cab52e270a,3,W1_GL_24,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,C,6.06353217374787e-05,268.840334500289,610.877202194206,-0.00317019515385075,-0.114083849021952,0.0133697241143648,-0.130623768290168
GL,de16c5305d39b88c8cd732cab52e270a,3,W1_GL_30,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,C_N,4.96279096305731e-05,537.746427694749,610.877202194206,-0.00275378495831724,-0.0154617629703841,0.00678733441527961,-0.025002882343981
GL,de60ab012438fb3dfb7b4728cd789377,3,W1_GL_21,0,7,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,unknown Polyangiaceae,unknown Polyangiaceae,control,1.23040746165212e-05,101.478508121183,520.376875943213,0.0214899571590171,-0.255019425313194,0.0219771212642061,-0.255506589418383
GL,de60ab012438fb3dfb7b4728cd789377,3,W1_GL_24,0,7,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,unknown Polyangiaceae,unknown Polyangiaceae,C,1.55681465338591e-05,64.4089801668692,520.376875943213,0.00690523190155895,-0.30537669526129,0.0247811407702065,-0.323252604129937
GL,de861ee8dfc392bbe90f6af5ac0ec764,2,W1_GL_20,0,7,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,control,1.01814830359456e-05,328.967929113919,620.303885420291,0.0209092121768391,-0.111516244979485,0.021394937656969,-0.112001970459615
GL,de861ee8dfc392bbe90f6af5ac0ec764,2,W1_GL_23,0,7,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,C,5.5055971798294e-06,321.918879509518,620.303885420291,0.00151935247784844,-0.0952207680377225,0.0123645614241615,-0.106065976984036
GL,de861ee8dfc392bbe90f6af5ac0ec764,2,W1_GL_29,0,7,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,C_N,1.28908848398435e-05,162.191095258082,620.303885420291,-0.000824820583270023,-0.190808644463368,0.0157082704254436,-0.207341735472081
GL,de861ee8dfc392bbe90f6af5ac0ec764,3,W1_GL_24,0,7,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,C,2.52942156139075e-05,187.007473293556,791.877854696195,-0.00199165837934635,-0.204188138172019,0.014717655929291,-0.220897452480656
GL,de861ee8dfc392bbe90f6af5ac0ec764,3,W1_GL_30,0,7,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,C_N,5.28073572897481e-05,212.854490463954,791.877854696195,0.000400904597409915,-0.188086385619311,0.0101762409857519,-0.197861722007653
GL,df58f834f16b64b822b3b6778ad6dd3d,1,W1_GL_19,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,control,3.61892609475957e-05,1639.78253158004,3282.83328093921,0.00629530606555932,-0.105458623829413,0.0210577188666656,-0.120221036630519
GL,df58f834f16b64b822b3b6778ad6dd3d,1,W1_GL_22,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,C,2.42472837914148e-05,825.370042582693,3282.83328093921,0.0138117498683821,-0.211044651502878,0.013842491895043,-0.211075393529539
GL,df58f834f16b64b822b3b6778ad6dd3d,1,W1_GL_28,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,C_N,2.71558155271979e-05,1174.42545955736,3282.83328093921,-0.00903323101292072,-0.13781359716907,0.0108601463986461,-0.157706974580637
GL,df58f834f16b64b822b3b6778ad6dd3d,2,W1_GL_20,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,control,2.11552937866943e-05,3426.47510631275,4882.90494420588,0.0187235990227024,-0.0693247777715111,0.0192027852945911,-0.0698039640433998
GL,df58f834f16b64b822b3b6778ad6dd3d,2,W1_GL_29,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,C_N,3.43861674870615e-05,1009.61834344302,4882.90494420588,0.00122348470333525,-0.226390332782014,0.0180414494705654,-0.243208297549244
GL,df58f834f16b64b822b3b6778ad6dd3d,3,W1_GL_21,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,control,5.32468232049701e-05,1776.60754037709,3325.88698972401,0.0154540164750628,-0.105029835438069,0.0159212546037589,-0.105497073566765
GL,df58f834f16b64b822b3b6778ad6dd3d,3,W1_GL_24,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,C,2.90891562222511e-05,475.197422658132,3325.88698972401,0.00309113758781554,-0.28105704287454,0.02047658029722,-0.298442485583945
GL,df58f834f16b64b822b3b6778ad6dd3d,3,W1_GL_30,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,C_N,5.0116504788288e-05,1477.65175260068,3325.88698972401,0.0100349969688101,-0.125932458154459,0.0205371783906325,-0.136434639576282
GL,dfef3f9f6c74c571540b02787a173c51,3,W1_GL_21,0,7,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,unknown Roseiflexaceae,unknown Roseiflexaceae,control,1.91583855954303e-05,261.135022530421,294.126060315729,0.0125545758976405,-0.0295504117214649,0.0130120563966477,-0.0300078922204722
GL,dfef3f9f6c74c571540b02787a173c51,3,W1_GL_24,0,7,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,unknown Roseiflexaceae,unknown Roseiflexaceae,C,1.14513329054821e-05,105.392343107801,294.126060315729,0.00169816306925317,-0.148315086582398,0.0188901683549091,-0.165507091868054
GL,dfef3f9f6c74c571540b02787a173c51,3,W1_GL_30,0,7,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,unknown Roseiflexaceae,unknown Roseiflexaceae,C_N,1.07107009755007e-05,143.860388909186,294.126060315729,-0.00213957241649464,-0.100026876755262,0.00746740826953208,-0.109633857441289
GL,e0c2ae7ccd2d23825181608130a7c4a5,1,W1_GL_19,0,7,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unknown Sphingomonas,control,5.11600581967358e-05,123.130970406755,431.951747492002,0.00854745797094605,-0.187842500464583,0.023564708082966,-0.202859750576603
GL,e0c2ae7ccd2d23825181608130a7c4a5,1,W1_GL_22,0,7,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unknown Sphingomonas,C,4.24899192189329e-05,140.649194828853,431.951747492002,0.0308844620764755,-0.191176615806421,0.0309191234925095,-0.191211277222455
GL,e0c2ae7ccd2d23825181608130a7c4a5,2,W1_GL_20,0,7,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unknown Sphingomonas,control,7.30445327422674e-05,134.998916658799,365.820240119659,0.033664024560655,-0.17607478340043,0.0341963910642418,-0.176607149904017
GL,e0c2ae7ccd2d23825181608130a7c4a5,2,W1_GL_23,0,7,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unknown Sphingomonas,C,0.000111266144719088,115.490801151076,365.820240119659,0.0541150282465589,-0.218822340026348,0.0701032734350268,-0.234810585214816
GL,e0c2ae7ccd2d23825181608130a7c4a5,2,W1_GL_29,0,7,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unknown Sphingomonas,C_N,4.79814460306279e-05,50.8369338610308,365.820240119659,0.00875749853450697,-0.290688774336068,0.0265542532775128,-0.308485529079074
GL,e0c2ae7ccd2d23825181608130a7c4a5,3,W1_GL_21,0,7,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unknown Sphingomonas,control,4.09822068926547e-05,141.717447863937,407.251468129471,0.018010794054411,-0.168810162757609,0.018486709692399,-0.169286078395597
GL,e0c2ae7ccd2d23825181608130a7c4a5,3,W1_GL_24,0,7,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unknown Sphingomonas,C,6.40682421207659e-05,212.542976198095,407.251468129471,0.0260522078899488,-0.118950299834273,0.0467086894301551,-0.139606781374479
GL,e0c2ae7ccd2d23825181608130a7c4a5,3,W1_GL_30,0,7,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unknown Sphingomonas,C_N,6.06095806729093e-05,236.221589782781,407.251468129471,0.023974672222286,-0.101783321965723,0.0356039807388224,-0.113412630482259
GL,e142ced2979e1ae386902c6c0aae185a,2,W1_GL_20,0,7,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,control,2.70163868343467e-05,176.259460626409,397.630695782238,0.0157034989334173,-0.131927292777604,0.016171174665861,-0.132394968510048
GL,e142ced2979e1ae386902c6c0aae185a,2,W1_GL_29,0,7,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,C_N,3.27109178120105e-05,101.418274940199,397.630695782238,-0.00670938711675646,-0.188472094786255,0.00909527894997664,-0.204276760852988
GL,e15f217fa90380be7bbd8a1216e2c4e6,3,W1_GL_24,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,unknown Segetibacter,C,3.68066957892574e-05,87.0581120711125,1040.75375188643,0.0126356809205037,-0.367082058140436,0.0314021961163382,-0.385848573336271
GL,e185bc20721d8eff7274c3230d17a605,2,W1_GL_20,0,7,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Belnapia,unknown Belnapia,control,1.42105858482364e-05,203.561766226902,413.535923613527,0.0141508643216723,-0.115404422786662,0.0146138325493933,-0.115867391014383
GL,e185bc20721d8eff7274c3230d17a605,2,W1_GL_23,0,7,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Belnapia,unknown Belnapia,C,3.22854322158453e-05,124.475540054597,413.535923613527,0.0363965912505466,-0.207915899314743,0.0503832330029984,-0.221902541067195
GL,e185bc20721d8eff7274c3230d17a605,2,W1_GL_29,0,7,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Belnapia,unknown Belnapia,C_N,5.33315762617568e-05,44.6019893705719,413.535923613527,-0.0159822303683747,-0.302155758899447,-0.0012120961765143,-0.316925893091307
GL,e1f69aaf8d56dbe0c26bedcd4861b8b8,2,W1_GL_20,0,7,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,unknown Roseiflexaceae,unknown Roseiflexaceae,control,1.04482798318161e-05,247.641499146669,95.4313669877369,0.0304286406641504,0.105796332697665,0.0309494025900339,0.105275570771781
GL,e1f69aaf8d56dbe0c26bedcd4861b8b8,2,W1_GL_29,0,7,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,unknown Roseiflexaceae,unknown Roseiflexaceae,C_N,4.52943774914314e-05,47.9612071283577,95.4313669877369,-0.00228343776066814,-0.0960043935978084,0.0141218840688213,-0.112409715427298
GL,e24b1757541e861f71461919ce60c8db,3,W1_GL_21,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,unknown Flavisolibacter,control,2.38526061094575e-05,264.029737033976,656.127365319705,0.00717680987463948,-0.137218693798387,0.00762031402843947,-0.137662197952187
GL,e24b1757541e861f71461919ce60c8db,3,W1_GL_24,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,unknown Flavisolibacter,C,7.909773786129e-06,56.3100790825139,656.127365319705,-0.00531264838626096,-0.345470406023805,0.0111227728477136,-0.36190582725778
GL,e24b1757541e861f71461919ce60c8db,3,W1_GL_30,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,unknown Flavisolibacter,C_N,2.3503387347163e-05,221.061353832514,656.127365319705,0.00371319707625594,-0.159129574563254,0.0138058304739471,-0.169222207960945
GL,e2846f962235b014e0f69f72948e8230,2,W1_GL_20,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix,unknown Saccharothrix,control,5.60494712367002e-05,138.94957560464,222.673189638053,0.0307130181472106,-0.09808360062435,0.0312332652643306,-0.09860384774147
GL,e2846f962235b014e0f69f72948e8230,2,W1_GL_29,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix,unknown Saccharothrix,C_N,3.71440892626941e-05,57.2606747428471,222.673189638053,0.102663934376457,-0.296676948058978,0.139168488172342,-0.333181501854862
GL,e292382864ce60ce8a783f471f252378,1,W1_GL_19,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ramlibacter,unknown Ramlibacter,control,6.9294532084195e-05,126.387901182915,1123.07454347921,0.00366841540727033,-0.315735497231686,0.0181610960908634,-0.330228177915279
GL,e292382864ce60ce8a783f471f252378,1,W1_GL_22,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ramlibacter,unknown Ramlibacter,C,4.43331677738836e-05,197.829690020973,1123.07454347921,0.0199044426356893,-0.267964274388538,0.0199365523932286,-0.267996384146077
GL,e292382864ce60ce8a783f471f252378,3,W1_GL_21,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ramlibacter,unknown Ramlibacter,control,6.16101549254631e-05,429.590355747684,1991.00717752186,0.00799529291293426,-0.227075837980833,0.00843911408439651,-0.227519659152295
GL,e292382864ce60ce8a783f471f252378,3,W1_GL_24,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ramlibacter,unknown Ramlibacter,C,8.40840631817755e-05,238.653656350015,1991.00717752186,0.0274658932707161,-0.330520542518475,0.0483526040963694,-0.351407253344128
GL,e292382864ce60ce8a783f471f252378,3,W1_GL_30,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ramlibacter,unknown Ramlibacter,C_N,0.000129531595945176,371.666959081866,1991.00717752186,0.0348440975074522,-0.274615201371438,0.0474397377669016,-0.287210841630887
GL,e2d13a6f20314aae84b8b05c9ad755e3,2,W1_GL_20,0,7,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales,unknown Gaiellales,control,2.11623166659975e-05,185.717306835752,349.915012288369,0.0200747091219914,-0.110569657854143,0.0205575791978268,-0.111052527929979
GL,e2d13a6f20314aae84b8b05c9ad755e3,2,W1_GL_29,0,7,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales,unknown Gaiellales,C_N,1.46497298069344e-05,64.3637285002502,349.915012288369,0.000811728920622197,-0.242688879001879,0.0175461234087013,-0.259423273489958
GL,e2eb6b513b86eb7bb1c29e85f71cc805,1,W1_GL_19,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,unknown Pseudonocardia,control,2.13439822589638e-06,52.9793657777031,367.158985368202,-0.00252165706552675,-0.274034406376053,0.0112701641206228,-0.287826227562203
GL,e2eb6b513b86eb7bb1c29e85f71cc805,2,W1_GL_20,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,unknown Pseudonocardia,control,1.67923212860817e-05,157.723780553114,159.052278312895,0.0148529356405949,-0.0160511733331489,0.0153179162826421,-0.0165161539751961
GL,e2eb6b513b86eb7bb1c29e85f71cc805,2,W1_GL_29,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,unknown Pseudonocardia,C_N,1.87576982861091e-05,62.3786244266644,159.052278312895,0.00878950261371478,-0.142505257353096,0.0265257365064015,-0.160241491245783
GL,e2eb6b513b86eb7bb1c29e85f71cc805,3,W1_GL_21,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,unknown Pseudonocardia,control,1.72518085610426e-05,160.957025613741,339.376223441226,0.0158470099348891,-0.122414422501218,0.0163141552521484,-0.122881567818477
GL,e2eb6b513b86eb7bb1c29e85f71cc805,3,W1_GL_24,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,unknown Pseudonocardia,C,6.30512291452126e-05,41.3040728244569,339.376223441226,0.00996286622933676,-0.310841178365906,0.0282047704272233,-0.329083082563793
GL,e2eb6b513b86eb7bb1c29e85f71cc805,3,W1_GL_30,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,unknown Pseudonocardia,C_N,2.73012185417529e-05,132.5514079522,339.376223441226,-0.00443049250238458,-0.129875041917675,0.00499726737462622,-0.139302801794685
GL,e2fae49d9f49939b46a27464ea895b58,2,W1_GL_20,0,7,Actinobacteria,Thermoleophilia,Solirubrobacterales,unknown Solirubrobacterales,unknown Solirubrobacterales,unknown Solirubrobacterales,control,5.40607820283351e-05,224.986406988835,334.00978445708,0.0162803247425824,-0.0727275105044093,0.016750196674383,-0.07319738243621
